Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
madisonmiller@kim-collins.com,East Kelsey,Pink,34.17952540042087,7.718251338513235,34.79515141386737,5.988110733616551,1582.8542381746886
jessicacarr@parker.biz,Port Tanyamouth,Red,31.66426578189124,10.872334499229973,37.30423640719553,6.248842146056023,1649.8027871694126
codymills@armstrong.com,Elizabethton,Pink,33.141373401513086,10.469832710319206,37.88681666355214,4.847055498413505,1600.319317282514
hhudson@gmail.com,New Jessicaville,Blue,33.17712026220696,16.11382973215868,39.385862508571364,3.005882229409891,1598.500969413542
rachelmartinez@yahoo.com,Marcfurt,Red,33.25639016355225,15.849396353302623,38.29155893890176,4.1455491181550315,1656.3361013592112
hoodrebecca@yahoo.com,Mariaburgh,Orange,33.03282903410656,10.26735088537812,37.21855078156462,3.1568929464996245,1517.7734791456837
richardsonmargaret@yahoo.com,Stevenport,Green,30.192319962896008,12.299815875905509,40.38940726898368,6.7537577227590955,1678.4705287268837
matthew73@castillo-anderson.com,Port Rebeccamouth,Green,28.47756307268444,11.187390845363,37.56531068014783,4.719551092642703,1522.8156065299004
erin18@parker-silva.com,Hunterport,Pink,31.11647272838548,16.175611372063905,35.36095715911786,4.14550327025004,1559.0013034120161
rodriguezjuan@nelson.info,Bryanchester,Pink,31.93775395440219,8.859638419742396,34.25726619687857,3.548697610259242,1472.8887711944162
sweeneyraven@gmail.com,Kimmouth,Red,30.643096261899124,13.430239897912855,39.96224963195519,1.3126411699538538,1378.122511203963
kponce@green.com,Williamville,Red,32.8886522622513,15.05596312571417,40.65339372760241,3.873840348636877,1611.7951226110524
abigail59@rodriguez.com,Jessicachester,Orange,35.1802139375764,11.408652917984337,37.43540014995407,4.519510003198167,1692.7223246820254
veronica19@yahoo.com,Petersonville,Pink,34.45206633085576,12.54720903484222,33.31668448905128,3.1660894420392895,1506.6999637535293
joseph76@carpenter-johnson.net,New Jennifer,Blue,33.93266659082722,14.606192176476881,35.63167417849847,5.687198372946281,1716.488843756646
mossdeborah@fernandez-copeland.com,East Stevenside,Green,34.970621477325004,10.286131862784732,40.365171994787026,2.728593816567812,1594.1612896490415
whitezachary@taylor.com,East Pammouth,Orange,31.15075391133954,13.773085863071685,38.37427110047018,4.761210375187878,1595.1551927053297
amy89@trevino.com,Edwinbury,Red,32.08640746065815,9.403167442829332,33.25247914544043,5.336707411135483,1558.1785079467093
mckaymartin@yahoo.com,Warrenview,Blue,34.229693726116444,9.309299188933693,38.25734851217563,4.160799279528992,1543.1149294436113
xsmith@gilmore-farmer.com,Lake Juan,Pink,32.050939981656015,14.201203497703151,36.87290494645533,2.931560164852741,1543.592200159073
joshualopez@brown.com,Darrellmouth,Yellow,32.16034701969774,10.566084079566453,39.21500424682336,4.302559933896459,1541.9264043573296
kellytara@yahoo.com,Mullenview,Red,36.72483824381854,12.858675469303869,35.904579554342995,2.901881641543179,1620.055945179841
stevenssteven@ruiz-hunt.org,Lake Anthony,Orange,33.19088415572664,10.143745780780426,40.3230070763903,4.317062802612171,1603.5811410346532
donnanielsen@lloyd.com,Riceburgh,Yellow,36.52725240040147,13.06121325129763,36.379109819916486,4.914496602214011,1659.4846072163925
tsaunders@hotmail.com,Clairetown,Blue,29.35340666719446,9.181760086641024,29.60220699804171,4.38884868018423,1398.9622287355055
lesterwendy@foster.com,East Sallyborough,Green,31.73826739079341,15.091275429503547,35.447238763667805,3.3314230611803977,1502.1146352158241
jillian24@pena-martin.com,North Steven,Blue,33.81763316130385,14.126845740166873,37.62883678869351,3.644854588591021,1600.8486033644351
piercematthew@smith.org,West Williamtown,Green,33.18746515954616,11.297430687775467,37.33935189718778,6.814175463221328,1740.6137494346494
barbertammy@davidson-osborne.com,Grahamton,Blue,28.888907473605826,8.773976877423019,35.78956222525208,6.818708067692767,1570.7241086629217
barkerbrian@brown-everett.com,New Michellemouth,Red,32.54084163885557,12.090616547403805,33.10736171900751,4.068399864481212,1532.5906777463308
leemary@gmail.com,Chasestad,Red,37.94603519323741,11.78332612231489,39.880544153037064,3.561067139182887,1706.0965259947538
ryan87@townsend.net,Knoxbury,Orange,33.49382554366019,11.411237965466704,41.07729356544041,4.294642571963831,1591.8764703587508
adamsmark@yahoo.com,East Danielle,Yellow,34.20887199999758,14.60126090252446,34.63399468387014,2.635995782574213,1562.7700377150784
bakerjames@harris.com,Pamelamouth,Blue,31.712113664149715,14.927058597748204,39.17823746065849,3.442568075512896,1554.6282661153662
wolfemaurice@yahoo.com,Lopezberg,Blue,33.48656829479268,13.355118134670805,38.55520483235177,5.750652757559758,1622.458620847611
bennettjeanette@willis.com,Thomasville,Yellow,32.97534360352936,15.481181309017668,33.872764363519835,6.1238930316038855,1731.5822443873833
michael14@hotmail.com,East Loretta,Pink,35.237628863477816,6.893676125412261,37.932727738494975,6.192367610922554,1672.3775130342287
tvillanueva@gmail.com,West Julie,Orange,35.17400177355965,11.891824737707616,44.11516231206132,2.3384485715244736,1572.252432288019
torresjohn@gmail.com,Olsonborough,Blue,33.81503228964148,11.796479935512444,33.68994714488194,4.992466881403255,1670.4465645697414
wriley@yahoo.com,Franklinland,Orange,33.14193163118909,14.184202079995506,40.379321561826565,4.967416906858015,1680.7665283904398
tsalazar@cook.com,Martinezmouth,Blue,29.64178492820792,11.863139188524102,36.89942615858119,3.6227712098559515,1422.91463590359
wardangela@hurley.biz,Cookland,Blue,29.572089125809015,13.610864032444146,36.30271011044637,6.256093740651686,1583.1527898210136
sweeneyjon@gmail.com,North Lydiaborough,Pink,33.163821826795036,11.536762148746908,40.180383697437506,7.769895449093298,1780.9564190523438
matthewkey@yahoo.com,Hunterhaven,Red,34.74926822292331,11.151938164170334,35.44157706785029,4.07676892069879,1631.969630295966
juangoodwin@lawson-nguyen.com,East Timothy,Orange,35.66349211391234,14.102143481379331,37.22393800493839,6.764726463665057,1791.5956895593401
englishjoshua@rivera.com,Mitchellport,Yellow,31.22052249925276,12.496336123542443,36.67361830854969,2.804202771855864,1476.5457361997435
bridgethinton@gmail.com,Lake Cynthiafurt,Orange,29.981522812717444,13.11422120433416,34.56296397572173,4.187098701701135,1522.5372305785827
kelsey45@gmail.com,Gilesport,Pink,34.865918305789165,10.019409755160295,40.101286883916394,4.715874499735803,1633.443468797069
raymondandrew@hooper-williams.com,Campbellhaven,Green,31.37061646580328,13.855665961219533,38.185906913653376,6.989949652874211,1703.4801862906572
mcdowelllauren@green.com,Finleyton,Green,29.845863464654368,10.345841671640972,42.676656275556084,2.4315304870002277,1441.838129645358
jamiesmith@yahoo.com,Theresafurt,Pink,32.0126436837618,15.926329303004275,37.380821178891296,7.05744020770914,1723.3524522630753
ltaylor@gmail.com,Schwartzbury,Pink,31.977802066551508,11.987014506131462,36.729313019111345,2.170931241793565,1424.6492701289105
johnbruce@hernandez-sparks.com,Debrastad,Red,35.64034215261469,11.671941315368557,36.1713892543709,5.93538342383457,1742.4723784449843
alan85@hotmail.com,North Jamiehaven,Orange,34.73126782936307,14.284374767840344,36.28966570235446,4.711405635513982,1700.3327364841334
joshualowery@mcbride.com,Marissaborough,Orange,31.52522579447334,12.396588247241613,40.80019300636165,6.239408715779513,1672.9315805344133
hartfrederick@hotmail.com,Lisatown,Green,35.79590868511209,13.934991496283372,35.59054414052455,4.659028524512765,1676.4937423741153
thunter@yahoo.com,New Chad,Yellow,33.250051715828704,11.902194273787112,38.14167113126347,4.849317405664941,1616.3016547891677
ksteele@gmail.com,Houseport,Orange,35.12167127058819,13.92704868979602,36.132420708978294,3.1681235772728993,1583.7313832891555
hartjeff@beck.com,Thompsonfort,Blue,35.654357016244425,12.347118529903325,33.75386014457439,6.607503670298342,1719.129158736826
burnsjanet@yahoo.com,Helenview,Blue,32.474814199860944,14.233703346647104,37.81395321476256,4.088704450392493,1527.9972517709712
stricklandjack@hotmail.com,Andreahaven,Red,34.142639148254034,14.801492663840463,33.133610341594995,6.897452396112933,1689.2991568877198
williegreen@gmail.com,Farleyfurt,Red,32.18648307113317,9.33088117224646,37.61779737944374,4.427381812528704,1567.9497626210386
bryanfry@wolfe.com,Higginsville,Green,34.86020452383853,13.215582137976988,35.86116238151561,5.741264912560473,1751.499895973752
kayla69@hotmail.com,Lake Micheal,Yellow,33.180550287607446,16.159268191561363,36.02192492025406,2.359081979180661,1500.854533079898
courtneycarter@bennett-daniels.com,Jessicashire,Yellow,34.92064443813139,13.735564745299726,36.684961085706895,3.9981156947796324,1631.8502214397815
eugene31@garcia-rush.com,Aliciafort,Pink,36.04951332763692,17.3769670656908,37.05679696961327,3.7715390494371945,1695.0586934943422
robertseric@gmail.com,Hillfort,Red,34.09446366358994,10.643624839387584,36.487450922645785,4.488108675032798,1588.1531057268448
seth21@schultz.biz,Kellytown,Orange,32.813080288516296,13.01574864833499,38.31152180988311,2.2142595882101377,1486.4406973142284
daniellenguyen@gonzalez.biz,Robertmouth,Blue,32.84634424682,13.47531044295297,37.017695335118454,4.803643646614876,1636.963553023093
sherri00@gmail.com,New Lauren,Orange,27.085936498042237,11.446261027715854,44.00980006983998,5.996426492645311,1614.5059276547922
hblackburn@cunningham.com,Lake Maria,Blue,31.57441136033731,10.028721179398975,34.24707939954572,6.1454717717555685,1603.0695415223286
brian52@graves.com,West Joanne,Green,34.865147040670685,16.83961405571231,34.18680181200378,5.50843139023974,1740.586657532755
dawsonhayley@harris.com,Hudsonfurt,Blue,34.93976241402967,14.74440837968477,36.0363910355504,3.317181915946071,1604.971687532044
joel86@yahoo.com,New Deborahmouth,Orange,31.530864683798942,13.615740084076046,34.83879397695777,6.494225407505658,1683.5618126831089
flynnrobert@campbell.info,Jenniferfurt,Orange,33.32914923547747,12.595745444653902,39.99859293647772,3.6318307051971015,1611.0091653755846
carolyn38@yahoo.com,East Stephaniemouth,Yellow,32.621467155841025,12.780772797470137,41.37290443234107,6.013175805684664,1687.0694990585137
diazmatthew@jordan.com,Robertsonview,Yellow,34.379204757418584,13.75606145466497,35.997007294918255,4.165250158160748,1636.028217969307
sabrinaespinoza@turner-butler.com,North Ashley,Red,37.4172295266918,15.384694099603271,38.28718952859345,7.781962721247126,1898.2769068525783
edwinbrown@mason-rojas.net,Gonzalezfurt,Orange,34.41693715600385,11.086210716969292,38.02446337038916,4.297491111917235,1608.5226350540008
allenkurt@garrison.net,North Robertport,Green,31.65964509086017,12.71129691850898,35.86123791670709,4.413996327075661,1515.3896459843468
hurleycynthia@wolfe.com,Yangfort,Blue,32.84316094381865,11.760031589314812,38.54426665299338,3.975005760987866,1643.4576502278587
oneillmichael@yahoo.com,South Melody,Red,35.80385650620546,10.386210042379062,39.074067734227796,3.800195294051413,1703.9378508456646
brenda23@jones-johnson.info,New Tyler,Pink,30.18264615123138,11.27261168485033,32.828857434911484,4.02744225671488,1475.7196726054322
heididaniels@hotmail.com,West Dalestad,Pink,31.769884669022282,12.932570561301581,34.04941386321853,4.235588604993723,1549.8490937291253
zwilson@perry-frank.biz,East Jacob,Blue,34.41992786401342,11.901402009471557,36.26979675949872,4.8812234358297735,1637.8262028082659
bwalters@yahoo.com,Blackchester,Blue,35.588662506410785,12.554566944166107,36.19801632153145,2.7838993292640835,1539.8796660742764
dsmith@jackson.com,South Keith,Blue,34.217935804547224,13.949275764266165,37.19500623047557,8.486339903165618,1825.0792476124814
vsingh@gmail.com,Leechester,Yellow,31.78661016956539,14.810159834509651,34.70272032580647,5.8236396234073275,1656.0001115430057
cooperleah@hotmail.com,Kellyhaven,Blue,34.073070602652784,17.807619924335807,34.40012999157212,4.529499854975415,1696.4004154870086
xjohnson@kelly.com,North Christopher,Pink,33.82858553347316,14.042485987803758,36.096738754617995,2.4795688023568196,1513.4164539654491
natalie14@yahoo.com,Mollystad,Blue,33.70164353404584,11.266205612561155,34.08159041808667,2.6068142613642067,1508.7592951950498
tanyaholmes@stokes.com,Patrickton,Orange,32.805852646075316,14.705452718660474,39.988949372819135,6.236409812389394,1704.5317053427366
yaguilar@yahoo.com,Piercehaven,Green,33.105988616371256,11.86422421680486,39.60101980680773,5.074318083242113,1648.4949613603262
mendezjennifer@baker.info,East Stephanie,Pink,31.185000278922484,11.101639862572664,38.525890810038916,2.1223489319044226,1448.4597678767666
timothyjones@gonzalez.com,North Nicole,Green,37.960408449994986,13.745633116195732,39.54911253078589,3.765900198769767,1781.3306281265159
michael68@gmail.com,North Christophershire,Pink,33.31399888135438,15.327481389733583,35.92814820742683,2.7912618316266755,1568.3093712012032
hendersonmark@hotmail.com,Carterport,Red,34.09702456210162,11.288946610853198,35.90331175683551,6.173923290570762,1663.7414508674156
jwood@norton.com,Timothytown,Orange,32.56417756714332,13.130800341193844,38.00459189879962,6.090416549871969,1678.4944997830644
ricardo90@hotmail.com,West Jesusview,Pink,34.6906206587589,13.412700619629526,38.93905612498071,4.639295843584423,1639.4253990581033
tmontes@wright-powers.info,Sarahborough,Orange,30.40313411687573,10.60287147722089,37.90358121164547,4.431294896781214,1541.515186105371
katrinareyes@nelson.com,Danielleview,Pink,29.508788928971672,9.637111690331306,37.73185803872778,6.146186543885046,1560.4335638132388
greenmatthew@gmail.com,Brownfurt,Green,32.93905698515168,9.69429188574112,37.8773102579254,6.673786665016192,1664.3314482066912
hartgregory@gmail.com,East Robin,Green,37.108110550235466,15.057698649771421,39.432516494336376,4.056473119113717,1708.8062713090076
yvette98@peters.net,Lake Wayne,Pink,35.41664166907959,11.572295569322655,39.72681103031016,5.323306178082817,1682.0935918694101
brandon72@snow-cox.com,Lake Gabriel,Pink,31.38310714053912,11.239443426857134,36.41557401600584,4.752468137454642,1528.2754490790903
megancolon@yahoo.com,West Markchester,Yellow,34.032174819946185,13.136907527683789,38.56679667483469,3.412260338127669,1635.7489989585397
jamiejacobson@yahoo.com,West Melissa,Orange,31.72802104433888,15.101627505807212,31.704580899511097,3.7156352067341767,1513.0589511261867
tstewart@gmail.com,Nicolefort,Orange,33.852833374888604,10.170601485019944,32.8533864875386,3.2377686295298505,1548.951282063055
davidduffy@yahoo.com,New Kristina,Orange,34.008787752492076,8.723629756356381,36.12251197657956,4.787470721927508,1566.8581441303756
cummingsanthony@yahoo.com,Andrewfurt,Orange,34.852958241796266,15.451153938409034,35.40766553675203,4.400810328264132,1697.7265569132726
hsantiago@williams.com,Bairdmouth,Red,29.868672605684782,13.527588294372354,41.38232841954181,4.921772254183878,1560.5626648890338
patricia75@yahoo.com,East Kenneth,Red,30.468824022290296,10.354594969172563,36.259845799131384,6.266896563711331,1628.2422049820902
burnspamela@roberts.com,Mendozahaven,Blue,32.848858884190086,11.623389587930351,37.92904189149778,4.355156322184279,1611.8807736761835
pmorgan@dennis-oliver.com,South Shirley,Pink,30.935153328670896,10.495268226651248,37.52696755232639,6.547259890496986,1626.0227906589566
amandawilliams@hotmail.com,North Davidberg,Pink,30.780555860030155,13.779885183416287,33.486124127780116,4.030028301339442,1460.8970205650223
marcus38@perez.com,Thompsonton,Pink,33.543714758445866,14.54565690187161,37.72506495548985,4.3792626702091155,1654.8837569508835
tanya26@gray-davis.com,North Michaelport,Pink,31.167928871107264,13.838564368786816,37.082925715924155,4.9648186843339985,1594.909923384427
fitzpatrickkaren@gmail.com,Clarkmouth,Orange,37.515313780776914,12.83282617079834,40.91236581660203,5.950960215041952,1791.7791407528473
mcintyrejennifer@gordon.net,Lozanoville,Orange,31.933668025412196,13.256197199682612,35.61594604928611,4.766684371875082,1617.9043563514622
coxmackenzie@murray-hernandez.com,South Bethborough,Red,32.45953583158462,11.016646006762363,38.555801449908685,4.302860532402538,1577.3279518422528
klong@yahoo.com,Port Michaelfort,Green,33.59508108103427,11.611660235582184,38.44945446802455,5.8876790575383,1686.6478320833426
paulahopkins@silva.biz,Josephhaven,Yellow,29.984089237708506,12.511995412585348,34.886126812155304,3.1010535102644394,1434.202590107954
wheeleralan@yahoo.com,North Ambershire,Orange,34.01700902433069,11.946645651164784,31.13391438814194,5.535073948158686,1594.8144579300263
leechristine@gmail.com,New Alexa,Orange,33.682935299667776,12.501126198134639,37.090265739434194,5.408924110067774,1663.6694842083477
mary00@hurley-washington.com,Bradleyside,Orange,32.3013889692446,9.264872156275423,40.1188504227819,5.556267969546858,1614.1792492293396
dpeterson@yahoo.com,Tapiaberg,Green,33.54785461519257,14.262464092313957,37.77581077023251,5.854907293417749,1739.087645627773
karihall@yahoo.com,Kylehaven,Green,33.85656502564794,10.355751874243065,39.285306856743865,5.042080079947156,1612.6141351677136
kathyconner@martin-williams.com,North Anthony,Red,35.8703814246006,8.283706616836655,35.41704614779023,8.47820656599415,1823.7639156098755
kfry@burch.com,Michaelhaven,Orange,38.00052293596017,11.06938479154338,38.92557942937532,5.030554224882514,1719.3746503341215
candicejarvis@gomez.biz,Williammouth,Yellow,30.876998024730653,12.068718126314604,32.49745243704151,3.4268903617623225,1444.6390353280992
robertwatson@montgomery.com,Carrollchester,Pink,30.405305180116912,16.535339108439594,38.44571654282552,4.470951537792198,1597.3311739441294
jenniferburke@lewis.com,Williamsside,Orange,33.205499222616034,11.522307989139765,32.85277872025076,3.7200285832967044,1515.4871593676041
rwalker@gmail.com,West Derek,Red,28.842163038641253,12.919449936761142,38.49354467831861,3.775441960094768,1499.7469156188693
walterdavis@gmail.com,Rebeccaland,Red,34.29883046365101,13.141372841642289,35.60146701171848,3.8340528961389078,1585.4205274771061
hullkevin@thomas.com,New Cynthiahaven,Yellow,33.22616152614572,9.470246385741532,39.11793712899157,5.624965733847121,1656.7347071580612
taylorbrian@gmail.com,New Aliciafurt,Blue,33.73457319852275,12.289492659363187,36.90161430919021,2.1253758970109704,1489.7509664282854
irobertson@yahoo.com,West Michaeltown,Red,32.392856129760105,11.97111139137574,39.7457469040468,2.267457586693056,1464.8079240729444
brownpatricia@yahoo.com,East Matthewview,Green,33.510031531936804,12.667314472305902,38.08797645698519,2.618198609707147,1563.0022333635707
michaelamendoza@taylor.com,Lake Nicole,Green,33.94447915528774,13.346117697678302,37.22260503357632,4.282661992554348,1662.951927695197
markwashington@marquez.org,Jonhaven,Pink,33.40004681133318,14.201597224054234,39.963031574445345,2.2232924192715338,1542.1438190587203
carol12@yahoo.com,North Jessicachester,Red,30.309802769074913,10.787074863586948,38.11923679783811,3.69767698322714,1450.8788682606316
daniel95@poole.com,Joneston,Pink,33.34401165440304,13.466405984344672,41.346609844953946,6.427864831506202,1742.0349645965507
jessicalane@best.com,Christophermouth,Red,36.70792937209967,11.043091354770448,36.917082301623026,4.828470466507077,1684.0784832307193
osmith@salinas.com,North Wayne,Yellow,33.48178411695972,10.67955234979999,36.475154235527235,2.8677313502803528,1519.501252010149
angelahall@yahoo.com,Deannaport,Orange,33.27411122553633,16.005155190709747,34.75457829484761,4.982576900095243,1698.1302816630307
megan26@gmail.com,Collinsland,Red,36.12007531578165,8.873508790084632,35.60839695764961,6.416225681730891,1768.2986746973652
ysanchez@yahoo.com,Samanthachester,Blue,31.508768884470257,11.466720347769927,36.40365665319112,4.53753432163268,1531.676422740828
brittany35@yahoo.com,Edwardshire,Green,34.77935528017354,12.94461219426413,35.27269048014482,3.6021750500242966,1605.0787715812316
ffoster@yahoo.com,Claytonport,Yellow,31.93968529389565,11.301066874877577,38.596997698509476,4.424006686833708,1593.2199934489875
dware@hotmail.com,Bryanland,Orange,35.17316668669027,12.800671429165426,33.85997754204126,2.268365979075047,1523.0948470580167
andersonanna@gmail.com,Grantmouth,Orange,34.596096308935124,9.81425385399193,34.83451734159519,2.8784557484795297,1515.2346843159016
rcunningham@carroll-schmidt.com,West Annberg,Green,32.17544227334556,8.809531289680894,31.66814317160438,3.5137084102284994,1478.973730995439
james11@gmail.com,Port Heidi,Orange,32.468077747334114,10.751262403240945,35.27417028959286,3.514156485018598,1480.4172544688147
heather84@williams-martin.biz,East Bonniefurt,Pink,34.95562308283645,12.80425328976919,40.04352918999374,3.9989331068732694,1661.240004635496
nancydeleon@yahoo.com,West David,Yellow,29.289098197553365,12.156899831198118,35.71276311583823,2.9628975294520137,1437.9797119758755
kcooper@gmail.com,Judithmouth,Blue,32.116141780210604,13.772313745035216,34.90172956262845,5.6034179045445285,1591.1388261530826
kevinmayo@yahoo.com,Brettville,Green,34.240834967249036,9.650636847815687,35.135741398593545,4.860375130496015,1547.8241748776395
allenhowell@gmail.com,East Allen,Red,32.38378645721003,11.34875876164295,37.875950287227944,4.025750607482197,1562.3562427370646
klynch@griffin.com,Ashleybury,Red,33.269726760413846,12.35611143057881,40.193897937799825,4.5121997350152,1679.455023025718
phillipsandrew@hopkins.net,New Dominique,Red,28.91769810867919,10.562031500415008,39.18499697481097,3.8718506024948853,1468.7128126900536
katrinabrown@gmail.com,Port Scottstad,Yellow,31.29104380866091,12.775951786587429,33.69134829685767,2.313042162530743,1413.2332548338657
arthuredwards@green.com,North Seth,Blue,34.358905344303615,11.937537072444098,40.484527959367256,3.683958901239957,1604.9328845000218
paulnovak@gmail.com,Lake Jillville,Orange,31.497985245871174,13.4736749645172,39.543492362880656,2.4441433857851593,1486.1115648886716
kray@stevenson.org,Lake William,Blue,30.395080578355973,13.077541638380929,38.1790785083401,3.7270048408192795,1553.7598701995128
sarahsmith@gmail.com,Port Leslie,Blue,35.12321706590919,8.793120931591925,34.16937610753637,4.212743944080798,1581.2687582154165
chelsea02@hartman.com,West Adam,Green,34.031368108139404,15.445118876100187,34.740930254510154,2.977120476315906,1609.0292731490158
barbermatthew@yahoo.com,Cainmouth,Yellow,30.822933294365818,8.15539491463624,35.08213159770975,4.820388916408324,1533.7662221804508
mjones@gill-lee.org,Lake Carol,Red,33.277007688864195,9.396210471153722,35.65994609830573,5.877212589510146,1655.8783270660579
holtapril@long-price.com,Stewartmouth,Green,30.888104410549428,12.350108053327023,37.4811034204143,7.356271379606758,1637.5305423429422
xsmall@yahoo.com,New Cliffordberg,Orange,32.69508188624877,13.091927022238291,30.178605694679362,5.488297951535611,1615.962116558811
robertthomas@yahoo.com,North Johnshire,Blue,33.351976379050924,11.9354414040994,33.79220353343858,6.243666459076358,1657.2872098119065
matthew18@kelley.com,West Deborah,Red,31.38300720159921,11.416009503931605,36.425361038005725,4.250937997311251,1501.5900024705172
michael89@lee-frazier.org,Port Angelatown,Yellow,34.48466586705048,12.335561421446409,39.463716033527476,2.729309173378571,1551.2457141894638
sean97@gmail.com,Charlesland,Pink,34.794703404643315,13.554391580172942,36.23416293366295,2.693454866470902,1549.4829263027063
jasonsampson@gmail.com,Leefurt,Blue,33.52713104979971,10.20695465425093,37.467637266954135,4.144122775337058,1595.7708408001333
kjohnson@yahoo.com,New Lisa,Blue,33.827964303080805,10.271414582367358,39.74697198455607,4.272862099602797,1569.4078605840455
williamsonaustin@yahoo.com,Rodriguezborough,Blue,30.094342323262513,10.768900777296258,35.00813947011513,5.924362202840087,1519.0821765453468
gonzalesjesse@boyle.com,Sierraside,Blue,35.724374453687055,15.140166742325754,34.47768759087178,3.7467985840552642,1617.3419038246307
kcombs@hotmail.com,South April,Red,32.81735002388706,13.245864604943831,34.236567976615646,4.589436656608397,1604.280397722209
allenstrickland@gmail.com,South Michaelland,Yellow,31.12948726974917,13.64476101578972,36.305796608661126,4.561512724205346,1526.4811016352712
williamsroger@gmail.com,East Micheal,Green,33.29167162491185,15.682062679035162,35.37104859525685,2.459022710188849,1467.4783896257143
samuel59@gmail.com,Reyesport,Red,34.49093998477777,14.074813289564743,41.15339710679819,5.111015089744432,1702.4255710744442
nharper@gmail.com,North Cheryl,Yellow,34.02469913410794,12.812872418538008,37.608204883296565,3.1340087264203342,1545.9037411793706
ywatts@gmail.com,East Travismouth,Green,30.83061927042314,15.616623583174446,38.68496079849032,3.4096699354136506,1548.9226139316143
sroberson@morrison.net,South Kristina,Blue,34.515275779034994,10.556661193394698,34.86357233073059,4.492770861156958,1613.456271783592
jreyes@ramos-waters.biz,East Bradchester,Yellow,32.87868183640162,11.96937012610101,36.87707918042006,3.4666353667237364,1542.242368353002
christina11@hotmail.com,Williamport,Blue,34.00240836476824,14.812516008470563,36.23185886801764,5.979465834769957,1747.8578621666804
allison20@yahoo.com,New Lisahaven,Yellow,31.3968969988374,8.112077674009052,37.477627472679494,5.895003232303848,1590.1232113763695
hjones@rowland.org,Larsenville,Orange,35.0918231787733,10.906465390208844,37.95483398852093,3.9465900730164227,1613.0839300866733
millerheather@gmail.com,Beanside,Pink,33.365431052529644,14.079169414678182,36.115467293652614,4.883013393563289,1596.4905020018384
philiphenderson@calhoun-allen.com,West David,Blue,35.37764662827646,12.713187391306652,36.47910634049125,7.0493451839620365,1762.0240779035278
ruizdestiny@smith.com,South Dustin,Blue,29.930263782287756,13.527637372906476,39.821766813785075,3.0241042093428545,1437.696439120966
anitacarr@oconnell.com,West Cassandraton,Blue,30.197161760769973,8.667161939265789,34.70859902322953,4.536656377841522,1428.7337369630104
ruizchristine@hotmail.com,Rosshaven,Orange,32.519944306729386,10.818050652926825,38.80095260839464,2.6910038545702726,1498.5502420238204
wesley29@may.com,Rossport,Red,35.935250039945565,13.798376428207959,37.72670680263424,4.878788921501421,1686.0822093886984
dsalazar@phillips.net,Port Robertburgh,Green,36.92562179534745,10.696069741655723,38.87181455994147,1.3330915871111841,1563.3457295457893
fordangela@newman.com,Russoburgh,Blue,31.2231474018504,14.14969754358079,36.219521100806034,4.740458063325625,1643.3844316233847
christopher78@cook.com,New Bernard,Blue,33.10609406322295,13.074915642158794,39.582879657293724,5.522999005426133,1639.2617714773473
lunasamuel@hess.info,West Sandra,Red,33.31030395056131,10.155941518242416,35.40658668813592,4.0146987191200685,1583.0173812349576
michaelsteele@roach.org,North Lance,Red,34.43631522607611,13.191003673365058,38.25227265449645,4.654179380283324,1665.8319520892603
dixonkayla@murphy.net,Lisaburgh,Pink,34.769925332824975,13.997901594818604,38.24400395431769,2.8396335089569114,1588.6362706886412
potterrobert@burgess-porter.net,Angelamouth,Yellow,30.771203614176663,13.222997399791891,37.39109021861976,4.745071261425957,1525.1341279181936
davidmitchell@watson-mccormick.info,Judyville,Blue,33.129186720434745,13.574077897735613,39.565236604442646,5.85311207472996,1642.9004767734807
kevinscott@gmail.com,Kellyburgh,Yellow,28.98296415246016,9.042542585377584,39.762185657354856,6.316896887563561,1560.6545177278551
melissavaughn@carpenter.com,Lindaborough,Red,34.62158256608081,17.010093144924973,38.70977883280882,3.8239913792655518,1705.7058674308587
twilliams@freeman.net,South Carol,Red,32.322760263351924,18.141630769446067,41.440096046725785,3.0553130701519953,1603.9322469880442
marcuskirk@gmail.com,North Brookeshire,Pink,30.589235841395876,15.35742994273817,35.99844512660971,2.299001508186784,1418.1095143637804
breanna67@villa.com,Michaelberg,Green,33.66509361991363,12.731100496977385,36.33155790715997,6.324806882452973,1700.2214214454932
smoore@patterson.com,Johnnybury,Orange,32.26026151398901,11.690144178725864,37.71437590705082,3.6161174938078333,1561.2738488689579
april47@mercado-santiago.net,East Michaelchester,Orange,35.52292206155245,11.73237146036113,36.561694744047166,3.688057214132366,1616.19631942774
fitzpatricklaura@hotmail.com,Martinchester,Orange,31.21483572890757,14.067827932697815,36.088478190749186,1.1352785156792873,1391.9989862833343
lisa80@yahoo.com,Loganport,Red,37.44591040012187,14.638020442392339,33.335497527710444,4.019407776972919,1697.8036817183827
larry63@hotmail.com,Port Brittany,Blue,34.7091110859267,11.200761870767606,38.94613646708014,8.676484310681193,1845.0952305632034
holly13@gmail.com,Douglasmouth,Pink,35.575388826368346,12.456969730508613,36.728994887302164,7.3447521916452185,1845.597535051245
tony63@mitchell.biz,North John,Green,30.942327596903098,15.013877025349633,36.85806260725076,4.573777625411869,1583.2972339846788
zphillips@rodriguez.com,North John,Orange,36.57691875426752,12.294909197557082,34.45494576441023,6.538947340345818,1743.2187198124238
